Date;Date et heure de restitution;Gare;Code UIC;Nature d'objets;Type d'objets;Type d'enregistrement
2020-12-02T10:25:34+01:00;2020-12-02T17:57:15+01:00;Nancy;87141002;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-11-02T10:39:50+01:00;2020-11-17T07:50:10+01:00;Nancy;87141002;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-12-07T11:49:24+01:00;2020-12-07T12:05:34+01:00;Nancy;87141002;Téléphone portable;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-11-21T20:34:12+01:00;2020-11-22T09:20:27+01:00;Nancy;87141002;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-11-24T19:07:33+01:00;2020-11-25T09:36:44+01:00;Nancy;87141002;Ordinateur, ordinateur portable, notebook;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-11-28T12:12:01+01:00;2020-12-02T07:54:47+01:00;Nancy;87141002;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-11-06T20:21:10+01:00;2020-12-03T17:59:26+01:00;Nancy;87141002;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-12-16T18:06:59+01:00;2020-12-21T18:01:05+01:00;Nancy;87141002;Sac à main;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-01-16T08:47:51+01:00;2020-01-16T12:47:10+01:00;Nantes;87481002;Téléphone portable;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-01-16T08:10:38+01:00;2020-01-16T09:48:45+01:00;Nantes;87481002;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-01-08T10:06:51+01:00;2020-01-09T08:07:24+01:00;Nantes;87481002;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-01-13T08:04:12+01:00;2020-01-13T08:12:32+01:00;Nantes;87481002;Nécessaire, mallette de toilette, sac de maquillage;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-01-15T08:28:45+01:00;2020-02-06T08:09:17+01:00;Nantes;87481002;Attaché-case, serviette;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-01-24T08:31:40+01:00;2020-01-24T08:36:46+01:00;Nantes;87481002;Sacoche ventrale, banane;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-01-28T09:31:41+01:00;2020-02-06T08:04:22+01:00;Nantes;87481002;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-01-31T08:03:24+01:00;2020-02-04T10:45:55+01:00;Nantes;87481002;Sacoche pour ordinateur, photo, vidéo;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-01-31T08:12:43+01:00;2020-02-18T12:44:32+01:00;Nantes;87481002;Tablette tactile protégée (étui, housse);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-02-12T08:43:04+01:00;2020-02-12T10:06:13+01:00;Nantes;87481002;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-01-08T08:32:15+01:00;2020-01-08T10:00:07+01:00;Nantes;87481002;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-03T09:38:00+01:00;2020-02-03T11:49:13+01:00;Nantes;87481002;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures;Objet trouvé
2020-02-03T10:36:54+01:00;2020-02-03T10:39:43+01:00;Nantes;87481002;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-03T12:37:23+01:00;2020-02-07T12:20:33+01:00;Nantes;87481002;Téléphone portable;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-02-04T08:18:13+01:00;2020-02-04T08:21:38+01:00;Nantes;87481002;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-04T08:38:54+01:00;2020-02-04T08:42:11+01:00;Nantes;87481002;Autres divers;Divers;Objet trouvé
2020-02-04T10:09:55+01:00;2020-02-04T10:54:21+01:00;Nantes;87481002;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2019-12-26T08:40:13+01:00;2020-01-07T11:09:25+01:00;Nantes;87481002;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-05T08:56:04+01:00;2020-02-05T09:01:20+01:00;Nantes;87481002;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-02-06T10:08:47+01:00;2020-02-07T10:39:03+01:00;Nantes;87481002;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures;Objet trouvé
2020-02-10T10:01:46+01:00;2020-02-10T10:04:09+01:00;Nantes;87481002;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables;Objet trouvé
2019-10-18T09:56:44+02:00;2020-01-06T08:22:49+01:00;Nantes;87481002;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-05T08:37:37+01:00;2020-02-07T09:48:43+01:00;Nantes;87481002;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2019-12-31T08:24:09+01:00;2020-01-02T11:03:25+01:00;Nantes;87481002;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-17T08:41:37+01:00;2020-02-17T11:16:47+01:00;Nantes;87481002;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-02-17T08:46:36+01:00;2020-02-17T11:43:34+01:00;Nantes;87481002;Sacoche pour ordinateur, photo, vidéo;Bagagerie: sacs, valises, cartables;Objet trouvé
2019-12-26T08:15:41+01:00;2020-01-02T11:06:40+01:00;Nantes;87481002;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-01-28T08:24:59+01:00;2020-01-30T11:03:06+01:00;Nantes;87481002;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2019-12-30T08:39:07+01:00;2020-01-08T10:50:14+01:00;Nantes;87481002;Sac à main;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-12T11:44:35+01:00;2020-02-13T08:23:59+01:00;Nantes;87481002;Casque (vélo, moto);Vélos, trottinettes, accessoires 2 roues;Objet trouvé
2020-02-06T08:12:40+01:00;2020-02-14T12:05:11+01:00;Nantes;87481002;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-06T09:06:58+01:00;2020-02-14T12:02:37+01:00;Nantes;87481002;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-02-10T10:08:22+01:00;2020-02-13T10:06:36+01:00;Nantes;87481002;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2019-12-30T08:14:41+01:00;2020-01-02T11:02:44+01:00;Nantes;87481002;Sac à main;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-10T10:51:23+01:00;2020-02-14T10:46:59+01:00;Nantes;87481002;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-14T10:54:51+01:00;2020-02-20T10:42:08+01:00;Nantes;87481002;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-01-23T08:16:39+01:00;2020-01-24T08:59:03+01:00;Nantes;87481002;Sac à main;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-01-22T08:22:14+01:00;2020-01-22T10:10:31+01:00;Nantes;87481002;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-01-13T10:27:20+01:00;2020-02-11T08:56:58+01:00;Nantes;87481002;Foulard, écharpe;Vêtements, chaussures;Objet trouvé
2020-01-06T09:40:59+01:00;2020-01-14T09:35:02+01:00;Nantes;87481002;Sac d'enseigne (plastique, papier, …);Bagagerie: sacs, valises, cartables;Objet trouvé
2020-01-13T09:53:33+01:00;2020-01-13T12:18:43+01:00;Nantes;87481002;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-01-13T08:41:03+01:00;2020-01-15T12:02:09+01:00;Nantes;87481002;Appareil audio portable (lecteur de CD, baladeur MP3, iPod, ... );Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-01-13T09:19:51+01:00;2020-01-14T08:23:45+01:00;Nantes;87481002;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-01-15T08:48:08+01:00;2020-01-15T09:36:27+01:00;Nantes;87481002;Sac d'enseigne (plastique, papier, …);Bagagerie: sacs, valises, cartables;Objet trouvé
2020-01-20T09:32:51+01:00;2020-02-06T11:35:38+01:00;Nantes;87481002;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2019-12-31T09:33:12+01:00;2020-01-17T10:30:11+01:00;Nantes;87481002;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-01-15T11:45:25+01:00;2020-01-16T11:05:27+01:00;Nantes;87481002;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2019-12-23T09:52:38+01:00;2020-01-07T12:42:06+01:00;Nantes;87481002;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-01-13T08:24:33+01:00;2020-01-28T11:44:53+01:00;Nantes;87481002;Appareil photo, caméscope/caméras et accessoires protégé (sac, sacoche,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2019-12-02T12:27:02+01:00;2020-01-15T11:29:37+01:00;Nantes;87481002;Attaché-case, serviette;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-01-08T08:50:46+01:00;2020-01-24T09:33:23+01:00;Nantes;87481002;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-01-08T11:58:28+01:00;2020-01-23T10:56:03+01:00;Nantes;87481002;Pièce d'identité personnelle et autre;Pièces d'identités et papiers personnels;Objet trouvé
2020-01-14T08:51:04+01:00;2020-01-21T09:03:33+01:00;Nantes;87481002;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-01-16T08:54:14+01:00;2020-02-10T08:09:58+01:00;Nantes;87481002;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-01-16T09:57:00+01:00;2020-02-13T12:08:10+01:00;Nantes;87481002;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-01-08T08:21:16+01:00;2020-01-08T10:25:47+01:00;Nantes;87481002;Ordinateur, ordinateur portable, notebook;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-02-04T08:46:06+01:00;2020-02-04T08:49:48+01:00;Nantes;87481002;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-04T09:25:55+01:00;2020-02-06T11:24:56+01:00;Nantes;87481002;Sac d'enseigne (plastique, papier, …);Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-04T11:54:43+01:00;2020-02-04T11:57:12+01:00;Nantes;87481002;Sac d'enseigne (plastique, papier, …);Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-05T08:19:27+01:00;2020-02-07T11:14:54+01:00;Nantes;87481002;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-10T09:30:30+01:00;2020-02-11T10:58:16+01:00;Nantes;87481002;Ordinateur, ordinateur portable, notebook protégé (étui, housse,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2019-12-30T12:01:53+01:00;2020-01-02T11:04:04+01:00;Nantes;87481002;Vélo;Vélos, trottinettes, accessoires 2 roues;Objet trouvé
2020-02-17T10:12:16+01:00;2020-02-17T10:16:09+01:00;Nantes;87481002;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-01-24T08:40:25+01:00;2020-01-27T12:20:59+01:00;Nantes;87481002;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-01-28T09:25:55+01:00;2020-02-04T09:20:42+01:00;Nantes;87481002;Sac d'enseigne (plastique, papier, …);Bagagerie: sacs, valises, cartables;Objet trouvé
2020-01-28T08:53:00+01:00;2020-01-29T10:20:44+01:00;Nantes;87481002;Clés, porte-clés;Clés, porte-clés, badge magnétique;Objet trouvé
2020-01-02T09:04:14+01:00;2020-01-02T10:08:32+01:00;Nantes;87481002;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2019-12-23T09:25:04+01:00;2020-01-13T12:33:48+01:00;Nantes;87481002;Clés, porte-clés;Clés, porte-clés, badge magnétique;Objet trouvé
2020-01-10T11:32:51+01:00;2020-01-13T11:26:53+01:00;Nantes;87481002;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-01-13T09:09:12+01:00;2020-02-11T11:46:50+01:00;Nantes;87481002;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2019-12-03T11:03:43+01:00;2020-01-14T10:37:37+01:00;Nantes;87481002;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-01-13T10:47:14+01:00;2020-02-14T10:25:24+01:00;Nantes;87481002;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-01-15T08:40:42+01:00;2020-01-15T10:29:10+01:00;Nantes;87481002;Clés, porte-clés;Clés, porte-clés, badge magnétique;Objet trouvé
2020-01-17T08:14:26+01:00;2020-01-27T10:52:46+01:00;Nantes;87481002;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2019-12-31T08:12:37+01:00;2020-01-28T12:35:48+01:00;Nantes;87481002;Téléphone portable;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-01-06T09:27:51+01:00;2020-01-31T11:41:14+01:00;Nantes;87481002;Sac d'enseigne (plastique, papier, …);Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-17T09:24:40+01:00;2020-02-27T10:16:56+01:00;Nantes;87481002;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-03T08:43:10+01:00;2020-02-03T08:49:12+01:00;Nantes;87481002;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-03T10:24:43+01:00;2020-02-03T10:46:08+01:00;Nantes;87481002;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-04T10:26:18+01:00;2020-02-06T10:04:00+01:00;Nantes;87481002;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-07T09:57:10+01:00;2020-02-11T08:26:26+01:00;Nantes;87481002;Sac d'enseigne (plastique, papier, …);Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-05T09:06:50+01:00;2020-02-10T11:49:59+01:00;Nantes;87481002;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-13T09:00:44+01:00;2020-02-13T10:22:02+01:00;Nantes;87481002;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-11T09:16:25+01:00;2020-02-11T09:19:42+01:00;Nantes;87481002;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2019-11-19T10:48:19+01:00;2020-01-02T11:05:11+01:00;Nantes;87481002;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables;Objet trouvé
2019-12-30T09:23:15+01:00;2020-01-02T11:02:16+01:00;Nantes;87481002;Tablette tactile protégée (étui, housse);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2019-12-31T09:43:54+01:00;2020-01-02T12:01:11+01:00;Nantes;87481002;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-01-02T08:29:26+01:00;2020-01-02T12:02:21+01:00;Nantes;87481002;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-11T09:57:55+01:00;2020-02-14T08:07:35+01:00;Nantes;87481002;Foulard, écharpe;Vêtements, chaussures;Objet trouvé
2020-02-11T12:25:41+01:00;2020-02-12T08:19:39+01:00;Nantes;87481002;Pièce d'identité personnelle et autre;Pièces d'identités et papiers personnels;Objet trouvé
2020-01-27T08:56:33+01:00;2020-01-27T12:04:40+01:00;Nantes;87481002;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2019-11-28T09:47:10+01:00;2020-01-02T11:07:33+01:00;Nantes;87481002;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2019-12-30T08:45:42+01:00;2020-01-02T11:05:46+01:00;Nantes;87481002;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-01-24T08:43:52+01:00;2020-01-29T11:11:48+01:00;Nantes;87481002;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-01-28T08:19:13+01:00;2020-01-28T08:51:31+01:00;Nantes;87481002;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-01-28T09:56:26+01:00;2020-01-31T08:50:12+01:00;Nantes;87481002;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-01-31T08:58:52+01:00;2020-01-31T12:10:06+01:00;Nantes;87481002;Clés, porte-clés;Clés, porte-clés, badge magnétique;Objet trouvé
2020-01-29T12:28:41+01:00;2020-02-05T12:27:25+01:00;Nantes;87481002;Article de papéterie, stylo, classeur;Livres, articles de papéterie;Objet trouvé
2020-01-30T09:01:45+01:00;2020-01-30T11:20:54+01:00;Nantes;87481002;Sac à main;Bagagerie: sacs, valises, cartables;Objet trouvé
2019-12-30T10:28:33+01:00;2020-01-02T11:06:10+01:00;Nantes;87481002;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures;Objet trouvé
2020-01-30T10:03:05+01:00;2020-01-31T10:27:03+01:00;Nantes;87481002;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-01-27T09:10:12+01:00;2020-01-29T12:41:53+01:00;Nantes;87481002;Lunettes;Optique;Objet trouvé
2020-01-28T08:30:26+01:00;2020-01-29T10:45:37+01:00;Nantes;87481002;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2019-12-23T10:00:17+01:00;2020-01-24T10:04:24+01:00;Nantes;87481002;Chaussures (autre que chaussures de ski et patins);Vêtements, chaussures;Objet trouvé
2020-02-03T09:27:43+01:00;2020-02-03T09:30:03+01:00;Nantes;87481002;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-03T11:24:29+01:00;2020-02-06T12:46:50+01:00;Nantes;87481002;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-02-04T12:12:47+01:00;2020-02-05T08:51:32+01:00;Nantes;87481002;Sac à main;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-10T10:25:30+01:00;2020-02-11T11:22:02+01:00;Nantes;87481002;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-06T11:56:31+01:00;2020-02-12T10:44:00+01:00;Nantes;87481002;Skateboard;Articles de sport, loisirs, camping;Objet trouvé
2020-02-11T07:59:59+01:00;2020-02-11T11:38:05+01:00;Nantes;87481002;Téléphone portable;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-02-06T08:44:46+01:00;2020-02-06T08:47:30+01:00;Nantes;87481002;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-02-13T09:21:26+01:00;2020-02-13T12:50:10+01:00;Nantes;87481002;Attaché-case, serviette;Bagagerie: sacs, valises, cartables;Objet trouvé
2019-12-31T08:49:21+01:00;2020-01-02T11:01:39+01:00;Nantes;87481002;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-02-10T10:45:06+01:00;2020-02-11T08:43:09+01:00;Nantes;87481002;Sac d'enseigne (plastique, papier, …);Bagagerie: sacs, valises, cartables;Objet trouvé
2019-11-13T10:57:49+01:00;2020-01-07T12:02:54+01:00;Nantes;87481002;Autre pièce ou papier personnel;Pièces d'identités et papiers personnels;Objet trouvé
2020-01-16T08:24:27+01:00;2020-01-23T09:50:27+01:00;Nantes;87481002;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-07T08:45:39+01:00;2020-02-19T08:07:40+01:00;Nantes;87481002;Clés, porte-clés;Clés, porte-clés, badge magnétique;Objet trouvé
2019-12-11T09:24:04+01:00;2020-01-16T10:21:41+01:00;Nantes;87481002;Vélo;Vélos, trottinettes, accessoires 2 roues;Objet trouvé
2020-03-18T09:45:38+01:00;2020-05-25T12:27:04+02:00;Nantes;87481002;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures;Objet trouvé
2020-03-16T10:56:41+01:00;2020-06-11T10:42:55+02:00;Nantes;87481002;Tablette tactile protégée (étui, housse);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-03-16T11:14:48+01:00;2020-05-18T09:58:28+02:00;Nantes;87481002;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-03-18T09:19:40+01:00;2020-06-02T11:19:21+02:00;Nantes;87481002;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
